Topic,Sentiment,TweetId,TweetDate,TweetText
twitter,neutral,1.27E+17,Thu Oct 20 04:10:24 +0000 2011,“@Free_Nuttball #fuckyoumean #Pittsburgh don't got the best #twitter.”
twitter,neutral,1.27E+17,Thu Oct 20 04:10:01 +0000 2011,#fuckyoumean #Pittsburgh don't got the best #twitter.
twitter,neutral,1.27E+17,Thu Oct 20 04:10:01 +0000 2011,@DJ_Nasty16 I know. You my only compo. #we be #reppin #twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:09:02 +0000 2011,#Twitter Of
twitter,neutral,1.27E+17,Thu Oct 20 04:08:58 +0000 2011,pinto el sueño #Twitter #OFF
twitter,neutral,1.27E+17,Thu Oct 20 04:08:47 +0000 2011,RT @wbasinger: RT @TeachHub: 50 Ways to Use #Twitter in the Classroom http://t.co/AFHx3m2n
twitter,neutral,1.27E+17,Thu Oct 20 04:08:39 +0000 2011,#Twitter after dark! #GoodNight!! an yall thought a was abt to get #Nasty!!lol
twitter,neutral,1.27E+17,Thu Oct 20 04:08:25 +0000 2011,People aren't the same as they wanna be perceived on #twitter...Please believe I'm that crazy bitch at work who slaps everyones ass in line
twitter,neutral,1.27E+17,Thu Oct 20 04:08:21 +0000 2011,@serendipityjane is the ultimate #twitter bff! She uses #EFT to turn your frown upsidedown!#Follow her & learn about her VIP class.It rocks!
twitter,neutral,1.27E+17,Thu Oct 20 04:08:17 +0000 2011,"even if I skip the newspaper, I don't worry coz I get all news updates at #Twitter. :)"
twitter,neutral,1.27E+17,Thu Oct 20 04:08:12 +0000 2011,I'm on one tonight ...#tripping ! Lol eff yal ...its #twitter !
twitter,neutral,1.27E+17,Thu Oct 20 04:08:08 +0000 2011,"RT @Ashu180489: Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter"
twitter,neutral,1.27E+17,Thu Oct 20 04:08:06 +0000 2011,"@SusanFelicity Many people pay little attention to important issues. I strongly believe social media, like #twitter, is changing this."
twitter,neutral,1.27E+17,Thu Oct 20 04:08:00 +0000 2011,"@BenFolds p.s. I would have never used the word ""playa"" over ""player"" if #Twitter wasn't so restrictive..."
twitter,neutral,1.27E+17,Thu Oct 20 04:07:49 +0000 2011,#Twitter'OFF :| GN'♥
twitter,neutral,1.27E+17,Thu Oct 20 04:07:34 +0000 2011,"RT @KanvasKings: 1,500 #followers on #Twitter and 2,500 #fans on #Facebook? Takeover imminent? #HellYeah. ALL SHIRTS JUST $15 til Monday!"
twitter,neutral,1.27E+17,Thu Oct 20 04:07:30 +0000 2011,Follow me on #Twitter @CatchASet_ #TeamFollow &lt;3
twitter,neutral,1.27E+17,Thu Oct 20 04:07:08 +0000 2011,"Progress is a Process , Surprised to see a sensible topic trending worldwide in #twitter"
twitter,neutral,1.27E+17,Thu Oct 20 04:06:57 +0000 2011,@glaad I already purple mine!!1 Both accounts on #Facebook and #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:06:45 +0000 2011,These Hoes Follow Me Like #Twitter !
twitter,neutral,1.27E+17,Thu Oct 20 04:06:38 +0000 2011,I just installed Twidroyd for #Twitter on my #Android Phone - It's #Free and you can mute users :) http://t.co/eM2yDlRs
twitter,neutral,1.27E+17,Thu Oct 20 04:06:22 +0000 2011,RT @ChrisPirillo: Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam
twitter,neutral,1.27E+17,Thu Oct 20 04:05:59 +0000 2011,#twitter OFF&lt;3
twitter,neutral,1.27E+17,Thu Oct 20 04:05:36 +0000 2011,im tired gonna get to bed peace out #twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:05:27 +0000 2011,"Well...#twitter Off,,,,"
twitter,neutral,1.27E+17,Thu Oct 20 04:05:22 +0000 2011,Aye @Me_Cedez get my bay out da way @Ful1time  ( swirlZ) gotta #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:05:12 +0000 2011,Let's go see what is trending on #Twitter tonight?
twitter,neutral,1.27E+17,Thu Oct 20 04:05:12 +0000 2011,He Like Kissing The Little Pink Puss Lls #Twitter This After Dark
twitter,neutral,1.27E+17,Thu Oct 20 04:05:02 +0000 2011,"#Twittertip: How to Keep Up With Over 100,000 #Twitter Followers http://t.co/o3oH3YPB RT @anntran_"
twitter,neutral,1.27E+17,Thu Oct 20 04:04:47 +0000 2011,RT“@reimeraaron: #twitter keeps me from sleeping! #soaddicted”
twitter,neutral,1.27E+17,Thu Oct 20 04:04:42 +0000 2011,RT @TeachHub 50 Ways to Use #Twitter in the Classroom http://t.co/lJiN0See #education #ntchat
twitter,neutral,1.27E+17,Thu Oct 20 04:04:26 +0000 2011,@Slater_Boy Needs to take his ass to sleep... Its grown folks hour on #twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:04:07 +0000 2011,#wendywilliams just said she was a woman bitch please stop lien on #twitter and on #nationaltv we all know your a man
twitter,neutral,1.27E+17,Thu Oct 20 04:03:46 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 18
twitter,neutral,1.27E+17,Thu Oct 20 04:03:30 +0000 2011,GN #Twitter.......z.z.z.z.z.z Z  Z z z z
twitter,neutral,1.27E+17,Thu Oct 20 04:03:18 +0000 2011,Twitter Buzz Builds for the Occupy Wall Street Movement [CHARTS] http://t.co/E44Qd1u2 #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:03:14 +0000 2011,i've been slackin on my #twitter game
twitter,neutral,1.27E+17,Thu Oct 20 04:03:08 +0000 2011,RT @AHennessyWorld: #Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public ey ...
twitter,neutral,1.27E+17,Thu Oct 20 04:03:01 +0000 2011,Brilliant (if you have a spare 12mins to watch): Have I Shared Too Much? http://t.co/tEwNhhUk #Twitter #LinkedIn #Facebook #in
twitter,neutral,1.27E+17,Thu Oct 20 04:02:58 +0000 2011,#twitter keeps me from sleeping! #soaddicted
twitter,neutral,1.27E+17,Thu Oct 20 04:02:44 +0000 2011,#twitter be making my ass stay up later than planed
twitter,neutral,1.27E+17,Thu Oct 20 04:02:44 +0000 2011,Follow your interests. #twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:02:41 +0000 2011,@twitter  + @tumblr  = Drugs are severe. #twitter #tumblr
twitter,neutral,1.27E+17,Thu Oct 20 04:02:30 +0000 2011,@ScottWilkie didn't know you were on #twitter. Good to see you on the interwebs again!
twitter,neutral,1.27E+17,Thu Oct 20 04:02:14 +0000 2011,RT @extremejohn Stuck on Facebook? I’m so sorry.  http://t.co/aGHbaQmn #Twitter #Google  #Facebook
twitter,neutral,1.27E+17,Thu Oct 20 04:02:12 +0000 2011,GN #twitter off.
twitter,neutral,1.27E+17,Thu Oct 20 04:02:08 +0000 2011,why am i #rambling on #facebook i keep forgetting i have #twitter.. then remember and come back.. every 3 seconds.. -_- ... o_O
twitter,neutral,1.27E+17,Thu Oct 20 04:02:07 +0000 2011,#Twitter I apologize 4 being out of line regardless what sum1 does  I promise 2 remain humble keep it from public eye!iloveya#HennessyNation
twitter,neutral,1.27E+17,Thu Oct 20 04:02:00 +0000 2011,17 Things You Didn’t Know About #Twitter: http://t.co/LL61rx2R via @TweetSmarter RT @sharonhayes @ChoiceZnewZ #facts
twitter,neutral,1.27E+17,Thu Oct 20 04:01:39 +0000 2011,Some things I just can say on #Facebook. My #Entire family is on there That's why I'm slowly migrating to #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 04:01:28 +0000 2011,goodnite #twitter (:
twitter,neutral,1.27E+17,Thu Oct 20 04:01:21 +0000 2011,"Out of #curiosity, #doesanyoneknow if it's against the #Twitter #TOS to use #hashtags so #eggregiously as I seem to be doing #tonight?"
twitter,neutral,1.27E+17,Thu Oct 20 04:00:48 +0000 2011,RT @JonJars: #twitter; for those statuses you'd never post on #facebook
twitter,neutral,1.27E+17,Thu Oct 20 04:00:24 +0000 2011,"@TheRealJedaD If her name ain't #Twitter then ur not bcuz u been on here for a minute goin HAM...lol, I'm Just Sayin!!"
twitter,neutral,1.27E+17,Thu Oct 20 04:00:00 +0000 2011,Tired of those spammy Twitter DMs? http://t.co/atMIoMoO #twitter #spam
twitter,neutral,1.27E+17,Thu Oct 20 03:59:28 +0000 2011,@bhammz Welcome to #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:59:21 +0000 2011,its funny how you can take time out your precious #twitter time to monitor or judge what in saying
twitter,neutral,1.27E+17,Thu Oct 20 03:58:45 +0000 2011,"#Twitter honey i don't freaking know anymore &gt;&lt;"""
twitter,neutral,1.27E+17,Thu Oct 20 03:58:30 +0000 2011,@cpmorris congrats on joining #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:58:24 +0000 2011,@Adaddy101 @johnodame .. all this flirting over #twitter is starting to make me think you guys got a crush on each other #bromance.
twitter,neutral,1.27E+17,Thu Oct 20 03:58:03 +0000 2011,"#ihateitwhen i think of a cool twit,by da tym i grab da fone & load #twitter i would have forgotten it!!! #dumbass"
twitter,neutral,1.27E+17,Thu Oct 20 03:58:00 +0000 2011,Lol itss ben a #year since i had a #twitter but i jus start using it
twitter,neutral,1.27E+17,Thu Oct 20 03:57:59 +0000 2011,RT @KiLLiN_EmSoftly: who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's onl ...
twitter,neutral,1.27E+17,Thu Oct 20 03:57:35 +0000 2011,RT Is @Wahooly the long awaited way to make clear the ROI of #Twitter? http://t.co/rjY5WGr0 #socialmedia /via @socialmedia2day #gosocial
twitter,neutral,1.27E+17,Thu Oct 20 03:57:25 +0000 2011,It's #real when you tell ur man how ur gfs roasted your ex on #twitter and he's like good job babe lol
twitter,neutral,1.27E+17,Thu Oct 20 03:57:25 +0000 2011,#twitter; for those statuses you'd never post on #facebook
twitter,neutral,1.27E+17,Thu Oct 20 03:57:18 +0000 2011,@msleamichele @NayaRivera @DiannaAgron @MsAmberPRiley please could u somehow convince #hemo to join #twitter we need her awesomeness!! #glee
twitter,neutral,1.27E+17,Thu Oct 20 03:56:57 +0000 2011,"I just installed the new Twidroyd for #Twitter on my #Android Phone - It's #Free, give it a try. http://t.co/eKh5JmGp"
twitter,neutral,1.27E+17,Thu Oct 20 03:56:13 +0000 2011,#Twitter off! See ya :D @justinbieber Love u and have #SweetDreams. ♥
twitter,neutral,1.27E+17,Thu Oct 20 03:56:12 +0000 2011,Goodnight everyone #twitter off
twitter,neutral,1.27E+17,Thu Oct 20 03:55:43 +0000 2011,i want him to make a #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:54:49 +0000 2011,RT @Hirudineajigane: #Twitter Thank you.Read those great tweets.helps live better! :) Bows. http://t.co/FNKBW24F
twitter,neutral,1.27E+17,Thu Oct 20 03:54:40 +0000 2011,@mpeagler http://t.co/1EYtmczJ @GetGlue #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:54:34 +0000 2011,#twitter/off
twitter,neutral,1.27E+17,Thu Oct 20 03:54:30 +0000 2011,#Twitter Thank you.Read those great tweets.helps live better! :) Bows.
twitter,neutral,1.27E+17,Thu Oct 20 03:54:21 +0000 2011,I might call it a night goodnight #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:54:20 +0000 2011,Good night to the #twitter world! #sleeptight
twitter,neutral,1.27E+17,Thu Oct 20 03:54:09 +0000 2011,"search #facebook for ""FACEBOOK/TWITTER INDIE ARTIST MUSIC NETWORK (WORLDWIDE)
"" add yourself for more #twitter followers! network here!"
twitter,neutral,1.27E+17,Thu Oct 20 03:54:02 +0000 2011,RT @iTweetTechNews: Famous wrestler Razor Ramon is trending on #Twitter.
twitter,neutral,1.27E+17,Thu Oct 20 03:54:02 +0000 2011,RT @nine_oh: SIMPLY DA BEST ON #TWITTER MY TWEEPS @Mui_Dziak @Ecofriendly211 @wstein @imCHOKOLATEwhoU @SoDear2MyHeart @sscoop4 @PyrexPress
twitter,neutral,1.27E+17,Thu Oct 20 03:53:32 +0000 2011,"Gonna Crash Out Pretty Tired, Night #Twitter&lt;3"
twitter,neutral,1.27E+17,Thu Oct 20 03:53:18 +0000 2011,#Twitter: What's happening? #Facebook: What's on your mind? #Myspace: Where is everyone?
twitter,neutral,1.27E+17,Thu Oct 20 03:53:10 +0000 2011,@FATBOYFRESH87 Hey brotha I forgot you had a #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:56:01 +0000 2011,"So what #twitter needs is a ""save tweet"" text function. So I could ""st @xyz 5"" to save the 5th most recent msg on twitter site to read later"
twitter,neutral,1.27E+17,Thu Oct 20 03:52:45 +0000 2011,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/3kGgPh7z! Together we can stop #humantrafficking"
twitter,neutral,1.27E+17,Thu Oct 20 03:52:45 +0000 2011,"I think I'm addicted to checking my #email, #twitter and #facebook"
twitter,neutral,1.27E+17,Thu Oct 20 03:52:37 +0000 2011,#Retweet #RT #BabyMamaDrama #BabyDaddyDrama #Twitter #S/O to everyone who read my blog www.cpc504.blogspot.com
twitter,neutral,1.27E+17,Thu Oct 20 03:51:59 +0000 2011,"Thanks Irma @TellJuicy  ""TWITTER 4 BUSINESS"" November 16 http://t.co/gOrDf5dj @KingstonCC #Twitter #Melbourne #Business"
twitter,neutral,1.27E+17,Thu Oct 20 03:51:58 +0000 2011,@RashadHurst Pls let us know if you need help w/ music marketing promo. We got #Twitter & #Youtube on lock. http://t.co/fcPBcqLo
twitter,neutral,1.27E+17,Thu Oct 20 03:51:24 +0000 2011,#IReallyHateWhenPeople TyP3 L!k3 tH!S Or #Use #Hashtags #In #Every #Word #On #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:51:07 +0000 2011,#Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/gHCez2Yk
twitter,neutral,1.27E+17,Thu Oct 20 03:51:05 +0000 2011,enjoy  #Twitter Buzz Builds for the #Occupy_Wall_Street Movement [CHARTS] http://t.co/vKjwATSr great
twitter,neutral,1.27E+17,Thu Oct 20 03:50:50 +0000 2011,RT @jeffbullas: What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:50:50 +0000 2011,Shes a freaked out philosopher on #twitter lol girl bye
twitter,neutral,1.27E+17,Thu Oct 20 03:50:34 +0000 2011,gotta get back on my #twitter #grind
twitter,neutral,1.27E+17,Thu Oct 20 03:50:13 +0000 2011,Lol Smh gudnite #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:50:12 +0000 2011,Best night inna while :) #newbestfriends wish you kids had #Twitter #amaturehour
twitter,neutral,1.27E+17,Thu Oct 20 03:50:07 +0000 2011,#LOVATICS! Wanna be in a fan book for @ddlovato let me know and ill send wat needs2b in it via #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:50:05 +0000 2011,"Off to sleeep , #goodnight #twitter"
twitter,neutral,1.27E+17,Thu Oct 20 03:49:54 +0000 2011,To much #twitter taking a break. ♣
twitter,neutral,1.27E+17,Thu Oct 20 03:49:46 +0000 2011,these #chickz on #twitter stay with they #mommy
twitter,neutral,1.27E+17,Thu Oct 20 03:49:22 +0000 2011,Wow jus made a #TWITTER i reallly dnt kno how o2 use it so i neea alittle help
twitter,neutral,1.27E+17,Thu Oct 20 03:49:05 +0000 2011,#twitter should i upload tweetdeck for my laptop?!
twitter,neutral,1.27E+17,Thu Oct 20 03:49:00 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 23
twitter,neutral,1.27E+17,Thu Oct 20 03:48:49 +0000 2011,Some people take themselves way too seriously...especially on #Twitter. It's amusing...to say the least. Bless your heart...
twitter,neutral,1.27E+17,Thu Oct 20 03:48:39 +0000 2011,#twitter goin hammer
twitter,neutral,1.27E+17,Thu Oct 20 03:48:33 +0000 2011,@IamTinaThompson @JudgeGregMathis is on #twitter also!!
twitter,neutral,1.27E+17,Thu Oct 20 03:48:17 +0000 2011,Hello! Welcome to #twitter RT “@beabea210: @ACCU_MED ....hello Accu-Med!!!”
twitter,neutral,1.27E+17,Thu Oct 20 03:48:10 +0000 2011,@karth_vader_ when did you change your nick again? I no longer see any of your tweets on my timeline. Anything wrong with #twitter?
twitter,neutral,1.27E+17,Thu Oct 20 03:48:06 +0000 2011,- Ima Addicted To #Twitter.
twitter,neutral,1.27E+17,Thu Oct 20 03:47:51 +0000 2011,RT @OKadeState: @Paigemorse1 tweeted!  Its official she is still alive #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:47:43 +0000 2011,Good morning #twitter.
twitter,neutral,1.27E+17,Thu Oct 20 03:47:33 +0000 2011,"@winnipeg_rt @andkatmy #Winnipeg needs better local news coverage, tired of not being in the know Thanks #twitter"
twitter,neutral,1.27E+17,Thu Oct 20 03:47:20 +0000 2011,BRB #twitter;p
twitter,neutral,1.27E+17,Thu Oct 20 03:47:07 +0000 2011,Thank you @logoninjas for following us on #twitter - awesome name btw!
twitter,neutral,1.27E+17,Thu Oct 20 03:46:57 +0000 2011,RT @frizzy_drizzy: @iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
twitter,neutral,1.27E+17,Thu Oct 20 03:46:57 +0000 2011,@king_fizzy & @_Bigrob step your #twitter game up @elijahcrago is starting to catch up
twitter,neutral,1.27E+17,Thu Oct 20 03:46:31 +0000 2011,Good Morning #Twitter! Have a nice day. :}
twitter,neutral,1.27E+17,Thu Oct 20 03:46:29 +0000 2011,"SO IT'S BEEN A LOOONG MINUTE 
BUT #TWITTER, IM BACK 
& WITH A CLOTHING LINE!

#SWAGG"
twitter,neutral,1.27E+17,Thu Oct 20 03:46:17 +0000 2011,@iTaylor_Simpson u post on #twitter to much like ery 5 sec #Damn
twitter,neutral,1.27E+17,Thu Oct 20 03:45:36 +0000 2011,#Everybody on #twitter go in tha.#bathroom and say #bloodymary3 times wit tha light off
twitter,neutral,1.27E+17,Thu Oct 20 03:45:23 +0000 2011,"Thought about changing my #twitter profile to I'm tall, dark & single, but don't think I could take the responses if any! Lol. Night folks."
twitter,neutral,1.27E+17,Thu Oct 20 03:45:20 +0000 2011,Follow your interests #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:45:18 +0000 2011,Out of my 7 months of actually gettin on #Twitter. I've only been in #TwitterJail lik 3 times.... #ThugLife! They were long sentences! Lol:)
twitter,neutral,1.27E+17,Thu Oct 20 03:45:10 +0000 2011,What Is A #Facebook “Like” Worth For Your Business? http://t.co/BsT25W2u #SMM #SocialMedia #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:44:52 +0000 2011,Put your twitter on autopilot and let it gain followers for you!! http://t.co/hze1TqAl #TeamFollowBack #Twitter #autopilot #1000aday 27
twitter,neutral,1.27E+17,Thu Oct 20 03:44:50 +0000 2011,"Dear #twitter, Now that we all know I'm awesome could you  write me a new ""all about me"" for my profile because really you do know me best."
twitter,neutral,1.27E+17,Thu Oct 20 03:44:46 +0000 2011,bout to pull up... he see me on #twitter his ass gone flip
twitter,neutral,1.27E+17,Thu Oct 20 03:44:46 +0000 2011,Shout out to my man @swaggination for reaching 1000 tweets #twitterswag #twitterdeity #twittermilestone #twitter #twitter #tweets
twitter,neutral,1.27E+17,Thu Oct 20 03:44:44 +0000 2011,Being able to share our thoughts with the world is awesome&gt;&gt;Hooray for #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:44:35 +0000 2011,@grahamgoingham it's a true delight to see you on #Twitter. P.S. you rocked the house tonight.
twitter,neutral,1.27E+17,Thu Oct 20 03:44:30 +0000 2011,Goodnight #Twitter :)
twitter,neutral,1.27E+17,Thu Oct 20 03:44:18 +0000 2011,"RT @SomalyMam: You follow me on #twitter, Like my #Foundation on #facebook http://t.co/acaP03y9! Together we can stop #humantrafficking"
twitter,neutral,1.27E+17,Thu Oct 20 03:44:12 +0000 2011,"nitee
#Twitter & #Followers"
twitter,neutral,1.27E+17,Thu Oct 20 03:43:50 +0000 2011,Time for bed good night #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:43:48 +0000 2011,wanted to say nite  #twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:43:14 +0000 2011,RT @nataliajones: Use #Twitter to generate traffic to your website http://t.co/72YmN3kD
twitter,neutral,1.27E+17,Thu Oct 20 03:42:58 +0000 2011,who follows ppl then unfollows them?!..  #YourLameAsHell tryna make it seem like your somebody IMPORTANT!! it's only #TWITTER! smh..
twitter,neutral,1.27E+17,Thu Oct 20 03:42:55 +0000 2011,#Followme dijo #Twitter :D
twitter,neutral,1.27E+17,Thu Oct 20 03:42:43 +0000 2011,That shit lame trynna fuck with somebody through a DM on #twitter thoo  ?
twitter,neutral,1.27E+17,Thu Oct 20 03:42:39 +0000 2011,If @Mr_A_Johnson is up. #twitter is gona have some technical difficulties
twitter,neutral,1.27E+17,Thu Oct 20 03:42:37 +0000 2011,RT @Nawwaf91: Some people take ' following & unfollowing ' personally. #Twitter
twitter,neutral,1.27E+17,Thu Oct 20 03:42:37 +0000 2011,coming back soon!!!! #twitter...
